7.8591,7.8409,7.7866,7.6964,7.5706,7.4097,7.2144,6.9854,6.7237,6.4303,6.1065,5.7535,5.3727,4.9656,4.534,4.0796,3.6041,3.1095,2.5978,2.071,1.5313,0.98089,0.42189,-0.1434,-0.71271,-1.2837,-1.8542,-2.4218,-2.9842,-3.5392,-4.0846,-4.618,-5.1375,-5.6409,-6.1262,-6.5914,-7.0347,-7.4542,-7.8483,-8.2154,-8.554,-8.8628,-9.1405,-9.3859,-9.5982,-9.7764,-9.9198,-10.028,-10.1,-10.136,-10.136,-10.1,-10.028,-9.9198,-9.7764,-9.5982,-9.3859,-9.1405,-8.8628,-8.554,-8.2154,-7.8483,-7.4542,-7.0347,-6.5914,-6.1262,-5.6409,-5.1375,-4.618,-4.0846,-3.5392,-2.9842,-2.4218,-1.8542,-1.2837,-0.71271,-0.1434,0.42189,0.98089,1.5313,2.071,2.5978,3.1095,3.6041,4.0796,4.534,4.9656,5.3727,5.7535,6.1065,6.4303,6.7237,6.9854,7.2144,7.4097,7.5706,7.6964,7.7866,7.8409,7.8591
7.4365,7.4184,7.3641,7.2739,7.148,6.9871,6.7918,6.5628,6.3012,6.0078,5.6839,5.3309,4.9501,4.5431,4.1115,3.657,3.1815,2.6869,2.1752,1.6485,1.1088,0.55834,-0.0006581,-0.56595,-1.1353,-1.7063,-2.2767,-2.8443,-3.4068,-3.9618,-4.5071,-5.0406,-5.5601,-6.0635,-6.5488,-7.014,-7.4572,-7.8768,-8.2709,-8.638,-8.9766,-9.2853,-9.563,-9.8085,-10.021,-10.199,-10.342,-10.45,-10.523,-10.559,-10.559,-10.523,-10.45,-10.342,-10.199,-10.021,-9.8085,-9.563,-9.2853,-8.9766,-8.638,-8.2709,-7.8768,-7.4572,-7.014,-6.5488,-6.0635,-5.5601,-5.0406,-4.5071,-3.9618,-3.4068,-2.8443,-2.2767,-1.7063,-1.1353,-0.56595,-0.0006581,0.55834,1.1088,1.6485,2.1752,2.6869,3.1815,3.657,4.1115,4.5431,4.9501,5.3309,5.6839,6.0078,6.3012,6.5628,6.7918,6.9871,7.148,7.2739,7.3641,7.4184,7.4365
6.819,6.8009,6.7466,6.6564,6.5306,6.3697,6.1743,5.9454,5.6837,5.3903,5.0664,4.7134,4.3326,3.9256,3.494,3.0395,2.564,2.0695,1.5577,1.031,0.4913,-0.059156,-0.61815,-1.1834,-1.7527,-2.3238,-2.8942,-3.4618,-4.0242,-4.5793,-5.1246,-5.6581,-6.1776,-6.681,-7.1663,-7.6315,-8.0747,-8.4943,-8.8884,-9.2555,-9.5941,-9.9028,-10.181,-10.426,-10.638,-10.816,-10.96,-11.068,-11.14,-11.176,-11.176,-11.14,-11.068,-10.96,-10.816,-10.638,-10.426,-10.181,-9.9028,-9.5941,-9.2555,-8.8884,-8.4943,-8.0747,-7.6315,-7.1663,-6.681,-6.1776,-5.6581,-5.1246,-4.5793,-4.0242,-3.4618,-2.8942,-2.3238,-1.7527,-1.1834,-0.61815,-0.059156,0.4913,1.031,1.5577,2.0695,2.564,3.0395,3.494,3.9256,4.3326,4.7134,5.0664,5.3903,5.6837,5.9454,6.1743,6.3697,6.5306,6.6564,6.7466,6.8009,6.819
6.2486,6.2305,6.1762,6.086,5.9601,5.7993,5.6039,5.3749,5.1133,4.8199,4.496,4.143,3.7622,3.3552,2.9236,2.4691,1.9936,1.4991,0.98735,0.46059,-0.079106,-0.62956,-1.1886,-1.7538,-2.3232,-2.8942,-3.4646,-4.0322,-4.5946,-5.1497,-5.695,-6.2285,-6.748,-7.2514,-7.7367,-8.2019,-8.6451,-9.0647,-9.4588,-9.8259,-10.164,-10.473,-10.751,-10.996,-11.209,-11.387,-11.53,-11.638,-11.711,-11.747,-11.747,-11.711,-11.638,-11.53,-11.387,-11.209,-10.996,-10.751,-10.473,-10.164,-9.8259,-9.4588,-9.0647,-8.6451,-8.2019,-7.7367,-7.2514,-6.748,-6.2285,-5.695,-5.1497,-4.5946,-4.0322,-3.4646,-2.8942,-2.3232,-1.7538,-1.1886,-0.62956,-0.079106,0.46059,0.98735,1.4991,1.9936,2.4691,2.9236,3.3552,3.7622,4.143,4.496,4.8199,5.1133,5.3749,5.6039,5.7993,5.9601,6.086,6.1762,6.2305,6.2486
6.3658,6.3477,6.2934,6.2032,6.0774,5.9165,5.7211,5.4922,5.2305,4.9371,4.6133,4.2602,3.8794,3.4724,3.0408,2.5863,2.1109,1.6163,1.1046,0.57781,0.038121,-0.51233,-1.0713,-1.6366,-2.2059,-2.777,-3.3474,-3.915,-4.4774,-5.0324,-5.5778,-6.1113,-6.6308,-7.1342,-7.6194,-8.0846,-8.5279,-8.9474,-9.3415,-9.7086,-10.047,-10.356,-10.634,-10.879,-11.091,-11.27,-11.413,-11.521,-11.593,-11.63,-11.63,-11.593,-11.521,-11.413,-11.27,-11.091,-10.879,-10.634,-10.356,-10.047,-9.7086,-9.3415,-8.9474,-8.5279,-8.0846,-7.6194,-7.1342,-6.6308,-6.1113,-5.5778,-5.0324,-4.4774,-3.915,-3.3474,-2.777,-2.2059,-1.6366,-1.0713,-0.51233,0.038121,0.57781,1.1046,1.6163,2.1109,2.5863,3.0408,3.4724,3.8794,4.2602,4.6133,4.9371,5.2305,5.4922,5.7211,5.9165,6.0774,6.2032,6.2934,6.3477,6.3658
6.0981,6.08,6.0257,5.9355,5.8097,5.6488,5.4534,5.2245,4.9628,4.6694,4.3456,3.9925,3.6117,3.2047,2.7731,2.3186,1.8431,1.3486,0.83686,0.3101,-0.2296,-0.78005,-1.339,-1.9043,-2.4736,-3.0447,-3.6151,-4.1827,-4.7451,-5.3001,-5.8455,-6.379,-6.8985,-7.4019,-7.8872,-8.3524,-8.7956,-9.2152,-9.6093,-9.9764,-10.315,-10.624,-10.901,-11.147,-11.359,-11.537,-11.681,-11.789,-11.861,-11.897,-11.897,-11.861,-11.789,-11.681,-11.537,-11.359,-11.147,-10.901,-10.624,-10.315,-9.9764,-9.6093,-9.2152,-8.7956,-8.3524,-7.8872,-7.4019,-6.8985,-6.379,-5.8455,-5.3001,-4.7451,-4.1827,-3.6151,-3.0447,-2.4736,-1.9043,-1.339,-0.78005,-0.2296,0.3101,0.83686,1.3486,1.8431,2.3186,2.7731,3.2047,3.6117,3.9925,4.3456,4.6694,4.9628,5.2245,5.4534,5.6488,5.8097,5.9355,6.0257,6.08,6.0981
5.8725,5.8544,5.8001,5.7098,5.584,5.4231,5.2278,4.9988,4.7371,4.4438,4.1199,3.7669,3.3861,2.9791,2.5474,2.093,1.6175,1.1229,0.61121,0.084448,-0.45524,-1.0057,-1.5647,-2.13,-2.6993,-3.2703,-3.8408,-4.4084,-4.9708,-5.5258,-6.0711,-6.6046,-7.1241,-7.6275,-8.1128,-8.578,-9.0213,-9.4408,-9.8349,-10.202,-10.541,-10.849,-11.127,-11.373,-11.585,-11.763,-11.906,-12.014,-12.087,-12.123,-12.123,-12.087,-12.014,-11.906,-11.763,-11.585,-11.373,-11.127,-10.849,-10.541,-10.202,-9.8349,-9.4408,-9.0213,-8.578,-8.1128,-7.6275,-7.1241,-6.6046,-6.0711,-5.5258,-4.9708,-4.4084,-3.8408,-3.2703,-2.6993,-2.13,-1.5647,-1.0057,-0.45524,0.084448,0.61121,1.1229,1.6175,2.093,2.5474,2.9791,3.3861,3.7669,4.1199,4.4438,4.7371,4.9988,5.2278,5.4231,5.584,5.7098,5.8001,5.8544,5.8725
5.5078,5.4897,5.4354,5.3452,5.2193,5.0584,4.8631,4.6341,4.3724,4.0791,3.7552,3.4022,3.0214,2.6144,2.1828,1.7283,1.2528,0.75823,0.24653,-0.28023,-0.81992,-1.3704,-1.9294,-2.4947,-3.064,-3.635,-4.2055,-4.773,-5.3355,-5.8905,-6.4358,-6.9693,-7.4888,-7.9922,-8.4775,-8.9427,-9.386,-9.8055,-10.2,-10.567,-10.905,-11.214,-11.492,-11.737,-11.949,-12.128,-12.271,-12.379,-12.451,-12.488,-12.488,-12.451,-12.379,-12.271,-12.128,-11.949,-11.737,-11.492,-11.214,-10.905,-10.567,-10.2,-9.8055,-9.386,-8.9427,-8.4775,-7.9922,-7.4888,-6.9693,-6.4358,-5.8905,-5.3355,-4.773,-4.2055,-3.635,-3.064,-2.4947,-1.9294,-1.3704,-0.81992,-0.28023,0.24653,0.75823,1.2528,1.7283,2.1828,2.6144,3.0214,3.4022,3.7552,4.0791,4.3724,4.6341,4.8631,5.0584,5.2193,5.3452,5.4354,5.4897,5.5078
5.291,5.2729,5.2186,5.1284,5.0026,4.8417,4.6464,4.4174,4.1557,3.8623,3.5385,3.1854,2.8047,2.3976,1.966,1.5116,1.0361,0.54149,0.029782,-0.49698,-1.0367,-1.5871,-2.1461,-2.7114,-3.2807,-3.8517,-4.4222,-4.9898,-5.5522,-6.1072,-6.6526,-7.1861,-7.7056,-8.209,-8.6942,-9.1594,-9.6027,-10.022,-10.416,-10.783,-11.122,-11.431,-11.708,-11.954,-12.166,-12.344,-12.488,-12.596,-12.668,-12.704,-12.704,-12.668,-12.596,-12.488,-12.344,-12.166,-11.954,-11.708,-11.431,-11.122,-10.783,-10.416,-10.022,-9.6027,-9.1594,-8.6942,-8.209,-7.7056,-7.1861,-6.6526,-6.1072,-5.5522,-4.9898,-4.4222,-3.8517,-3.2807,-2.7114,-2.1461,-1.5871,-1.0367,-0.49698,0.029782,0.54149,1.0361,1.5116,1.966,2.3976,2.8047,3.1854,3.5385,3.8623,4.1557,4.4174,4.6464,4.8417,5.0026,5.1284,5.2186,5.2729,5.291
5.0999,5.0818,5.0275,4.9373,4.8115,4.6506,4.4553,4.2263,3.9646,3.6712,3.3474,2.9943,2.6136,2.2065,1.7749,1.3205,0.84498,0.35039,-0.16132,-0.68808,-1.2278,-1.7782,-2.3372,-2.9025,-3.4718,-4.0428,-4.6133,-5.1809,-5.7433,-6.2983,-6.8437,-7.3772,-7.8967,-8.4001,-8.8853,-9.3505,-9.7938,-10.213,-10.607,-10.975,-11.313,-11.622,-11.9,-12.145,-12.357,-12.535,-12.679,-12.787,-12.859,-12.896,-12.896,-12.859,-12.787,-12.679,-12.535,-12.357,-12.145,-11.9,-11.622,-11.313,-10.975,-10.607,-10.213,-9.7938,-9.3505,-8.8853,-8.4001,-7.8967,-7.3772,-6.8437,-6.2983,-5.7433,-5.1809,-4.6133,-4.0428,-3.4718,-2.9025,-2.3372,-1.7782,-1.2278,-0.68808,-0.16132,0.35039,0.84498,1.3205,1.7749,2.2065,2.6136,2.9943,3.3474,3.6712,3.9646,4.2263,4.4553,4.6506,4.8115,4.9373,5.0275,5.0818,5.0999
